Column1,                                     ,date,amount,transaction_id,rate, ,product,,,,
14660,107850,23/05/2022 09:13:57,710,pr_1653297237012511710,0.03,0,pr,,,,
14661,6828,5/11/2021 15:04,286,pos_1636124672257248286,0.01,2,pos,,,,
14662,20967,24/05/2022 09:37:35,58,pos_1653385054799421058,0.01,2,pos,,,,
14663,13299,27/02/2022 13:58:54,46,pos_1645970333899009046,0.01,2,pos,,,,
14664,137480,13/09/2022 14:37:16,491,pp_1663079836223912491,0.025,2,pp,,,,
14665,5683,7/10/2021 13:03,233,pos_1633611788324110233,0.01,2,pos,,,,
14666,95977,28/10/2021 10:45:04,338,pr_1635417903795595338,0.03,0,pr,,,,
14667,105912,23/04/2022 13:42:27,275,pr_1650721347106229275,0.03,0,pr,,,,
14668,59330,6/10/2022 11:05,71,pos_1665054333625003071,0.01,2,pos,,,,
14669,116822,15/10/2022 12:13:16,1224,pr_1665835995646252224,0.03,0,pr,,,,
14670,59696,8/10/2022 14:48,240,pos_1665240537367080240,0.01,2,pos,,,,
14671,126275,7/11/2021 18:09,1686,pp_1636308540316594686,0.025,2,pp,,,,
14672,43966,15/10/2022 15:14:45,96,pos_1665846885108855096,0.01,2,pos,,,,
14673,28744,23/07/2022 12:49:08,49,pos_1658580547633310049,0.01,2,pos,,,,
14674,108460,1/6/2022 15:36,11232323231,pr_1654097784804050981,0.03,0,pr,,,,
14675,63537,25/10/2022 14:15:09,126,pos_1666707309451792126,0.01,2,pos,,,,
14676,25774,2/7/2022 12:13,12,pos_1656764033339568012,0.01,2,pos,,,,
14677,77782,18/12/2022 11:09:39,234,pos_1671361778723068234,0.01,2,pos,,,,
14678,105151,11/4/2022 6:31,583,pr_1649658687693167583,0.03,0,pr,,,,
14679,119007,23/11/2022 05:14:44,1113,pr_1669180484457904113,0.03,0,pr,,,,
14680,9766,3/1/2022 9:37,393,pos_1641202676513309393,0.01,2,pos,,,,
14681,118822,20/11/2022 00:11:14,1002,pr_1668903074025608002,0.03,0,pr,,,,
14682,65761,4/11/2022 9:59,258,pos_1667555953257616258,0.01,2,pos,,,,
14683,7433,19/11/2021 12:10:03,245,pos_1637323802615590245,0.01,2,pos,,,,
14684,15612,30/03/2022 06:45:52,74,pos_1648622752109892074,0.01,2,pos,,,,
14685,73202,3/12/2022 6:41,135,pos_1670049695036141135,0.01,2,pos,,,,
14686,72222,29/11/2022 14:49:02,167,pos_1669733341965625167,0.01,2,pos,,,,
14687,71632,27/11/2022 12:08:04,102,pos_1669550884057660102,0.01,2,pos,,,,
14688,124879,31/08/2021 12:56:59,115,pp_1630414618998899115,0.025,2,pp,,,,
14689,118889,21/11/2022 13:25:56,593,pr_1669037156463119593,0.03,0,pr,,,,
14690,80246,26/12/2022 11:17:08,195,pos_1672053427931929195,0.01,2,pos,,,,
14691,113724,24/08/2022 12:44:02,607,pr_1661345041888380607,0.03,0,pr,,,,
14692,75118,9/12/2022 19:19,180,pos_1670613586770314180,0.01,2,pos,,,,
14693,106038,25/04/2022 18:10:20,87,pr_1650910219626536087,0.03,0,pr,,,,
14694,13961,9/3/2022 5:12,86,pos_1646802742634525086,0.01,2,pos,,,,
14695,125334,25/09/2021 14:44:51,1322,pp_1632581091499951322,0.025,2,pp,,,,
14696,131759,6/5/2022 8:55,1232323231,pp_1651827355893137981,0.025,2,pp,,,,
14697,130978,17/04/2022 21:32:12,1051,pp_1650231132136449051,0.025,2,pp,,,,
14698,99835,10/1/2022 7:18,1402,pr_1641799103800969402,0.03,0,pr,,,,
14699,110890,10/7/2022 13:21,208,pr_1657459296884783208,0.03,0,pr,,,,
14700,81100,29/12/2022 16:20:16,69,pos_1672330816084383069,0.01,2,pos,,,,
14701,56731,6/12/2022 15:59,248,pos_1670342389810800248,0.01,2,pos,,,,
14702,91845,7/8/2021 6:11,385,pr_1628316682390253385,0.03,0,pr,,,,
14703,54796,29/11/2022 07:09:37,95,pos_1669705776545537095,0.01,2,pos,,,,
14704,89230,16/06/2021 13:41:37,810,pr_1623850897350208810,0.03,0,pr,,,,
14705,2821,2/7/2021 9:58,85,pos_1625219910253188085,0.01,2,pos,,,,
14706,74416,7/12/2022 0:45,212,pos_1670373910182928212,0.01,2,pos,,,,
14707,62385,20/10/2022 13:41:02,258,pos_1666273262333850258,0.01,2,pos,,,,
14708,32672,17/08/2022 14:12:18,148,pos_1660745538330191148,0.01,2,pos,,,,
14709,13579,3/3/2022 2:01,222,pos_1646272906409015222,0.01,2,pos,,,,
14710,130795,13/04/2022 01:25:17,3123232323,pp_1649813117459431398,0.025,2,pp,,,,
14711,55752,3/12/2022 13:11,173,pos_1670073082656275173,0.01,2,pos,,,,
14712,87929,18/05/2021 09:14:12,916,pr_1621329252233725916,0.03,0,pr,,,,
14713,101294,6/2/2022 19:41,135,pr_1644176515100754135,0.03,0,pr,,,,
14714,81781,31/12/2022 07:09:04,181,pos_1672470544191264181,0.01,2,pos,,,,
14715,118738,18/11/2022 16:54:02,727,pr_1668790442196469727,0.03,0,pr,,,,
14716,35187,1/9/2022 19:58,324,pos_1662062287624722324,0.01,2,pos,,,,
14717,70956,25/11/2022 04:41:17,48,pos_1669351276909730048,0.01,2,pos,,,,
14718,60151,10/10/2022 12:43,58,pos_1665405828154040058,0.01,2,pos,,,,
14719,48880,6/11/2022 8:02,116,pos_1667721728007338116,0.01,2,pos,,,,
14720,89424,20/06/2021 13:50:51,218,pr_1624197050659134218,0.03,0,pr,,,,
14721,115210,17/09/2022 17:35:27,851,pr_1663436126753485851,0.03,0,pr,,,,
14722,76597,14/12/2022 07:35:42,109,pos_1671003341849925109,0.01,2,pos,,,,
14723,87685,13/05/2021 14:52:20,825,pr_1620917539995919825,0.03,0,pr,,,,
14724,125301,22/09/2021 21:00:20,446,pp_1632344419599114446,0.025,2,pp,,,,
14725,75653,11/12/2022 8:42,28,pos_1670748136336728028,0.01,2,pos,,,,
14726,118590,16/11/2022 07:02:23,9123232323,pr_1668582143318331998,0.03,0,pr,,,,
14727,20114,16/05/2022 21:52:40,310,pos_1652737960282095310,0.01,2,pos,,,,
14728,44102,16/10/2022 12:31:42,128,pos_1665923501861177128,0.01,2,pos,,,,
14729,71136,26/11/2022 17:06:47,224,pos_1669482406746887224,0.01,2,pos,,,,
14730,137235,9/9/2022 12:08,1648,pp_1662725301288085648,0.025,2,pp,,,,
14731,93600,11/9/2021 9:06,1439,pr_1631351189804476439,0.03,0,pr,,,,
14732,46852,28/10/2022 05:53:32,285,pos_1666936411973998285,0.01,2,pos,,,,
14733,20975,24/05/2022 11:42:04,158,pos_1653392523536549158,0.01,2,pos,,,,
14734,43733,14/10/2022 13:09:00,280,pos_1665752940040810280,0.01,2,pos,,,,
14735,834,11/3/2021 5:00,61,pos_1615438852871301061,0.01,2,pos,,,,
14736,39762,25/09/2022 08:25:31,5,pos_1664094330725390005,0.01,2,pos,,,,
14737,66889,9/11/2022 19:55,43,pos_1668023699657880043,0.01,2,pos,,,,
14738,1262,11/4/2021 14:57,26,pos_1618153070000390026,0.01,2,pos,,,,
14739,65932,4/11/2022 20:35,73,pos_1667594118639779073,0.01,2,pos,,,,
14740,3462,28/07/2021 10:36:02,47,pos_1627468561984192047,0.01,2,pos,,,,
14741,104851,7/4/2022 10:37,1240,pr_1649327822817666240,0.03,0,pr,,,,
14742,70648,24/11/2022 15:05:18,319,pos_1669302317822837319,0.01,2,pos,,,,
14743,141464,18/12/2022 16:58:03,2394,pp_1671382683488799394,0.025,2,pp,,,,
14744,4573,5/9/2021 14:15,179,pos_1630851351408641179,0.01,2,pos,,,,
14745,139249,24/10/2022 19:02:15,239,pp_1666638135456855239,0.025,2,pp,,,,
14746,96129,31/10/2021 08:32:22,1088,pr_1635669141846779088,0.03,0,pr,,,,
14747,131949,10/5/2022 0:41,284,pp_1652143282924004284,0.025,2,pp,,,,
14748,76201,13/12/2022 14:50:40,73,pos_1670943039835472073,0.01,2,pos,,,,
14749,26458,7/7/2022 7:57,96,pos_1657180627549246096,0.01,2,pos,,,,
14750,67510,11/11/2022 11:00,76,pos_1668164439564145076,0.01,2,pos,,,,
14751,20013,15/05/2022 09:38:37,115,pos_1652607517465548115,0.01,2,pos,,,,
14752,60064,9/10/2022 12:23,105,pos_1665318187718935105,0.01,2,pos,,,,
14753,104,11/1/2021 14:00,35,pos_1610373636324080035,0.01,2,pos,,,,
14754,30262,2/8/2022 5:02,99,pos_1659416547677407099,0.01,2,pos,,,,
14755,120626,21/12/2022 19:00:13,376,pr_1671649213396316376,0.03,0,pr,,,,
14756,112563,5/8/2022 10:15,1716,pr_1659694526970159716,0.03,0,pr,,,,
14757,123785,7/7/2021 11:05,2487,pp_1625655956405984487,0.025,2,pp,,,,
14758,31,4/1/2021 13:50,126,pos_1609768241103115126,0.01,2,pos,,,,
14759,36152,6/9/2022 8:07,8,pos_1662451627780339008,0.01,2,pos,,,,
14760,42392,8/10/2022 8:44,309,pos_1665218675520788309,0.01,2,pos,,,,
14761,24517,22/06/2022 08:50:09,58,pos_1655887808852925058,0.01,2,pos,,,,
14762,86969,28/04/2021 14:11:22,2869,pr_1619619081927955869,0.03,0,pr,,,,
14763,98126,8/12/2021 8:07,1542,pr_1638950857989253542,0.03,0,pr,,,,
14764,15242,25/03/2022 08:00:16,161,pos_1648195215780204161,0.01,2,pos,,,,
14765,126168,31/10/2021 07:04:01,1321,pp_1635663840620409321,0.025,2,pp,,,,
14766,25263,28/06/2022 15:30:39,23,pos_1656430238637872023,0.01,2,pos,,,,
14767,125663,9/10/2021 8:33,1432,pp_1633768415847897432,0.025,2,pp,,,,
14768,71210,26/11/2022 12:30:37,112,pos_1669465836861442112,0.01,2,pos,,,,
14769,21288,27/05/2022 15:41:27,55,pos_1653666087479571055,0.01,2,pos,,,,
14770,105233,13/04/2022 13:15:57,1596,pr_1649855756904379596,0.03,0,pr,,,,
14771,106903,8/5/2022 16:48,5,pr_1652028533318901005,0.03,0,pr,,,,
14772,105488,17/04/2022 08:02:00,1672,pr_1650182520377967672,0.03,0,pr,,,,
14773,13433,1/3/2022 11:35,347,pos_1646134521758371347,0.01,2,pos,,,,
14774,63306,24/10/2022 04:12:30,43,pos_1666584750222385043,0.01,2,pos,,,,
14775,101715,13/02/2022 13:48:45,147,pr_1644760124511024147,0.03,0,pr,,,,
14776,137606,16/09/2022 14:02:35,1418,pp_1663336955408966418,0.025,2,pp,,,,
14777,122927,14/05/2021 13:21:44,904,pp_1620998504289096904,0.025,2,pp,,,,
14778,2594,21/06/2021 00:32:57,212,pos_1624235576962158212,0.01,2,pos,,,,
14779,107780,22/05/2022 02:08:24,963,pr_1653185303791140963,0.03,0,pr,,,,
14780,94180,23/09/2021 20:21:17,252,pr_1632428476752698252,0.03,0,pr,,,,
14781,48416,4/11/2022 9:59,258,pos_1667555953257616258,0.01,2,pos,,,,
14782,94498,29/09/2021 14:29:00,1522,pr_1632925739505849522,0.03,0,pr,,,,
14783,83233,31/01/2021 11:49:44,336,pr_1612093783635342336,0.03,0,pr,,,,
14784,129488,12/3/2022 20:00,358,pp_1647115212096636358,0.025,2,pp,,,,
14785,125200,18/09/2021 15:45:38,1170,pp_1631979937685164170,0.025,2,pp,,,,
14786,53570,25/11/2022 20:59:29,123232323,pos_1669409968861249098,0.01,2,pos,,,,
14787,30717,4/8/2022 11:33,47,pos_1659612785331711047,0.01,2,pos,,,,
14788,120384,16/12/2022 17:08:05,1350,pr_1671210485017645350,0.03,0,pr,,,,
14789,101450,8/2/2022 9:15,855,pr_1644311756473467855,0.03,0,pr,,,,
14790,111806,24/07/2022 18:54:11,347,pr_1658688850917459347,0.03,0,pr,,,,
14791,129941,24/03/2022 04:20:34,940,pp_1648095634333250940,0.025,2,pp,,,,
14792,118517,15/11/2022 13:13:41,1262,pr_1668518021004584262,0.03,0,pr,,,,
14793,4567,4/9/2021 10:43,24,pos_1630752185794976024,0.01,2,pos,,,,
14794,31659,11/8/2022 13:53,51,pos_1660225984943888051,0.01,2,pos,,,,
14795,96528,8/11/2021 17:12,1127,pr_1636391569019306127,0.03,0,pr,,,,
14796,99533,4/1/2022 12:37,2401,pr_1641299851590482401,0.03,0,pr,,,,
14797,126147,30/10/2021 13:24:11,1181,pp_1635600251114767181,0.025,2,pp,,,,
14798,128503,11/2/2022 12:14,1906,pp_1644581673080673906,0.025,2,pp,,,,
14799,100858,29/01/2022 10:00:18,1462,pr_1643450418474769462,0.03,0,pr,,,,
14800,118629,17/11/2022 20:51:41,1565,pr_1668718300697237565,0.03,0,pr,,,,
14801,74398,7/12/2022 14:39,129,pos_1670423992276254129,0.01,2,pos,,,,
14802,38513,19/09/2022 06:51:00,340,pos_1663570259610653340,0.01,2,pos,,,,
14803,130332,3/4/2022 11:37,202,pp_1648985877462625202,0.025,2,pp,,,,
14804,71030,25/11/2022 13:47:47,178,pos_1669384067003562178,0.01,2,pos,,,,
14805,70223,22/11/2022 16:41:15,293,pos_1669135274829416293,0.01,2,pos,,,,
14806,111696,22/07/2022 07:32:50,768,pr_1658475169752072768,0.03,0,pr,,,,
14807,109619,20/06/2022 15:07:03,446,pr_1655737623218798446,0.03,0,pr,,,,
14808,99714,7/1/2022 8:36,105,pr_1641544586440838105,0.03,0,pr,,,,
14809,59414,6/10/2022 7:31,251,pos_1665041467575849251,0.01,2,pos,,,,
14810,106152,27/04/2022 08:00:34,527,pr_1651046434160517527,0.03,0,pr,,,,
14811,113592,22/08/2022 04:43:53,1289,pr_1661143433209127289,0.03,0,pr,,,,
14812,139360,27/10/2022 12:55:08,405,pp_1666875307840583405,0.025,2,pp,,,,
14813,101834,15/02/2022 06:32:24,5017,pr_1644906744174840017,0.03,0,pr,,,,
14814,50984,15/11/2022 14:50:13,5,pos_1668523812858778005,0.01,2,pos,,,,
14815,115207,17/09/2022 16:57:29,2210,pr_1663433848836120210,0.03,0,pr,,,,
14816,16605,10/4/2022 7:46,37,pos_1649576764564568037,0.01,2,pos,,,,
14817,45830,23/10/2022 07:03:10,82,pos_1666508589689965082,0.01,2,pos,,,,
14818,61902,18/10/2022 08:26:34,81,pos_1666081593952442081,0.01,2,pos,,,,
14819,141182,12/12/2022 13:28,1446,pp_1670851738500839446,0.025,2,pp,,,,
14820,95274,15/10/2021 14:54:48,152,pr_1634309687626466152,0.03,0,pr,,,,
14821,98643,18/12/2021 09:35:58,1247,pr_1639820157682494247,0.03,0,pr,,,,
14822,46668,27/10/2022 14:14:37,158,pos_1666880077483655158,0.01,2,pos,,,,
14823,71380,26/11/2022 20:44:24,243,pos_1669495464346821243,0.01,2,pos,,,,
14824,71051,25/11/2022 11:03:00,210,pos_1669374180272649210,0.01,2,pos,,,,
14825,53461,24/11/2022 06:00:17,315,pos_1669269616770236315,0.01,2,pos,,,,
14826,13986,10/3/2022 10:56,8,pos_1646909762331389008,0.01,2,pos,,,,
14827,62952,22/10/2022 16:21:08,159,pos_1666455668104757159,0.01,2,pos,,,,
14828,18405,29/04/2022 07:49:52,171,pos_1651218591655093171,0.01,2,pos,,,,
14829,103126,10/3/2022 10:50,495,pr_1646909422488362495,0.03,0,pr,,,,
14830,43935,15/10/2022 08:16:52,87,pos_1665821811988326087,0.01,2,pos,,,,
14831,26046,4/7/2022 10:38,246,pos_1656931105051579246,0.01,2,pos,,,,
14832,7953,29/11/2021 03:16:57,5,pos_1638155816999066005,0.01,2,pos,,,,
14833,134995,20/07/2022 09:05:38,1478,pp_1658307937651394478,0.025,2,pp,,,,
14834,131589,3/5/2022 9:04,2703,pp_1651568696308965703,0.025,2,pp,,,,
14835,37151,12/9/2022 13:13,172,pos_1662988422555821172,0.01,2,pos,,,,
14836,129949,24/03/2022 07:18:08,417,pp_1648106287650819417,0.025,2,pp,,,,
14837,121710,13/02/2021 11:23:45,778,pp_1613215425364007778,0.025,2,pp,,,,
14838,2859,3/7/2021 12:23,90,pos_1625315011232777090,0.01,2,pos,,,,
14839,24939,25/06/2022 19:41:23,142,pos_1656186083295228142,0.01,2,pos,,,,
14840,122988,18/05/2021 09:35:54,1953,pp_1621330553555205953,0.025,2,pp,,,,
14841,66537,7/11/2022 16:59,48,pos_1667840387266968048,0.01,2,pos,,,,
14842,97662,29/11/2021 22:27:17,2094,pr_1638224837257538094,0.03,0,pr,,,,
14843,127534,1/1/2022 12:22,2716,pp_1641039741759718716,0.025,2,pp,,,,
14844,38180,17/09/2022 01:19:40,67,pos_1663377579603267067,,,pos,,,,
14845,36034,5/9/2022 13:21,214,pos_1662384095999919214,0.01,2,pos,,,,
14846,38075,17/09/2022 07:45:32,53,pos_1663400732211550053,,,pos,,,,
14847,123055,22/05/2021 09:34:39,379,pp_1621676079316010379,0.025,2,pp,,,,
14848,109889,24/06/2022 09:55:35,28123232323,pr_1656064535286685898,0.03,0,pr,,,,
14849,103898,21/03/2022 00:17:28,821,pr_1647821847544485821,0.03,0,pr,,,,
14850,88447,30/05/2021 00:38:37,2215,pr_1622335117250067215,0.03,0,pr,,,,
14851,110961,11/7/2022 11:50,2032,pr_1657540209470381032,0.03,0,pr,,,,
14852,71927,28/11/2022 15:33:42,301,pos_1669649622030970301,0.01,2,pos,,,,
14853,98529,17/12/2021 01:05:11,169,pr_1639703110925992169,0.03,0,pr,,,,
14854,117792,31/10/2022 03:05:08,33,pr_1667185507637164033,0.03,0,pr,,,,
14855,45384,21/10/2022 18:06:25,80,pos_1666375585063892080,0.01,2,pos,,,,
14856,89287,17/06/2021 02:44:00,1300,pr_1623897840282648300,0.03,0,pr,,,,
14857,107374,16/05/2022 14:22:07,337,pr_1652710926714458337,0.03,0,pr,,,,
14858,6729,3/11/2021 9:35,18,pos_1635932109997674018,0.01,2,pos,,,,
14859,57260,26/09/2022 21:48:33,186,pos_1664228913333095186,0.01,2,pos,,,,
14860,88721,5/6/2021 14:52,390,pr_1622904734028522390,0.03,0,pr,,,,
14861,27446,14/07/2022 06:55:39,246,pos_1657781738601933246,0.01,2,pos,,,,
14862,140214,17/11/2022 19:20:40,2316,pp_1668712839574995316,0.025,2,pp,,,,
14863,111442,19/07/2022 13:33:45,1222,pr_1658237625433558222,0.03,0,pr,,,,
14864,17006,14/04/2022 05:53:58,76,pos_1649915638440474076,0.01,2,pos,,,,
14865,35770,4/9/2022 16:55,110,pos_1662310510516061110,0.01,2,pos,,,,
14866,93767,15/09/2021 04:38:21,528,pr_1631680700860917528,0.03,0,pr,,,,
14867,134977,20/07/2022 11:17:21,1169,pp_1658315841312391169,0.025,2,pp,,,,
14868,94176,23/09/2021 11:49:58,804,pr_1632397797624869804,0.03,0,pr,,,,
14869,35755,4/9/2022 18:24,212,pos_1662315882466686212,0.01,2,pos,,,,
14870,10485,15/01/2022 02:30:47,46,pos_1642213846581050046,0.01,2,pos,,,,
14871,80466,27/12/2022 13:33:10,275,pos_1672147989516076275,0.01,2,pos,,,,
14872,77784,18/12/2022 13:09:10,34,pos_1671368950156613034,0.01,2,pos,,,,
14873,106294,29/04/2022 19:25:18,1556,pr_1651260318475337556,0.03,0,pr,,,,
14874,106976,9/5/2022 9:52,252,pr_1652089948087347252,0.03,0,pr,,,,
14875,30488,3/8/2022 10:17,213,pos_1659521863346034213,0.01,2,pos,,,,
14876,135842,12/8/2022 13:15,1317,pp_1660310100813751317,0.025,2,pp,,,,
14877,4806,12/9/2021 17:12,74,pos_1631466735817960074,0.01,2,pos,,,,
14878,19857,13/05/2022 16:34:39,220,pos_1652459678887306220,0.01,2,pos,,,,
14879,103881,21/03/2022 09:41:04,92,pr_1647855664487877092,0.03,0,pr,,,,
14880,12549,17/02/2022 14:16:47,85,pos_1645107406954132085,0.01,2,pos,,,,
14881,139237,24/10/2022 07:14:06,1502,pp_1666595645723902502,0.025,2,pp,,,,
14882,37949,16/09/2022 21:26:18,265,pos_1663363578159058265,,,pos,,,,
14883,59728,8/10/2022 14:49,206,pos_1665240568888747206,0.01,2,pos,,,,
14884,33989,25/08/2022 09:37:21,272,pos_1661420240965172272,0.01,2,pos,,,,
14885,50299,12/11/2022 7:32,36,pos_1668238357021239036,0.01,2,pos,,,,
14886,82788,21/01/2021 20:57:02,500,pr_1611262622377808500,0.03,0,pr,,,,
14887,126298,8/11/2021 13:58,388,pp_1636379913145463388,0.025,2,pp,,,,
14888,54101,27/11/2022 13:45:48,5,pos_1669556748149511005,0.01,2,pos,,,,
14889,96706,11/11/2021 6:05,1806,pr_1636610713787842806,0.03,0,pr,,,,
14890,67102,9/11/2022 14:48,61,pos_1668005298522703061,0.01,2,pos,,,,
14891,27497,14/07/2022 15:27:16,30,pos_1657812436066805030,0.01,2,pos,,,,
14892,87709,14/05/2021 13:05:55,665,pr_1620997554968850665,0.03,0,pr,,,,
14893,140878,3/12/2022 21:47,1863,pp_1670104062729693863,0.025,2,pp,,,,
14894,89487,21/06/2021 17:38:39,422,pr_1624297119094148422,0.03,0,pr,,,,
14895,139161,22/10/2022 11:11:26,925,pp_1666437086138487925,0.025,2,pp,,,,
14896,121269,1/1/2021 9:03,1489,pp_1609491807654700489,0.025,2,pp,,,,
14897,139988,10/11/2022 21:53,466,pp_1668117225402137466,0.025,2,pp,,,,
14898,14596,18/03/2022 18:00:13,266,pos_1647626412545373266,0.01,2,pos,,,,
14899,72594,1/12/2022 3:29,50,pos_1669865389408934050,0.01,2,pos,,,,
14900,38814,20/09/2022 12:21:27,216,pos_1663676487488073216,,,pos,,,,
14901,3591,2/8/2021 6:35,45,pos_1627886141754321045,0.01,2,pos,,,,
14902,61570,16/10/2022 14:21:25,202,pos_1665930085389912202,0.01,2,pos,,,,
14903,43356,12/10/2022 13:45,64,pos_1665582308661529064,0.01,2,pos,,,,
14904,6339,24/10/2021 08:55:08,156,pos_1635065708275452156,0.01,2,pos,,,,
14905,70413,23/11/2022 11:40:09,122,pos_1669203609329095122,0.01,2,pos,,,,
14906,79375,23/12/2022 15:15:55,12,pos_1671808555215593012,0.01,2,pos,,,,
14907,117175,20/10/2022 12:12:22,507,pr_1666267941732089507,0.03,0,pr,,,,
14908,18407,29/04/2022 16:21:20,74,pos_1651249279955229074,0.01,2,pos,,,,
14909,19569,11/5/2022 10:30,81,pos_1652265008578456081,0.01,2,pos,,,,
14910,39722,25/09/2022 17:10:27,32,pos_1664125827214171032,0.01,2,pos,,,,
14911,137995,25/09/2022 10:55:34,861,pp_1664103333776763861,0.025,2,pp,,,,
14912,6694,2/11/2021 7:04,77,pos_1635836662574707077,0.01,2,pos,,,,
14913,98960,24/12/2021 17:58:26,1031,pr_1640368705605594031,0.03,0,pr,,,,
14914,52257,20/11/2022 14:31:01,77,pos_1668954661478986077,0.01,2,pos,,,,
14915,100604,25/01/2022 12:27:29,644,pr_1643113648568985644,0.03,0,pr,,,,
14916,37650,14/09/2022 09:07:00,63,pos_1663146419919023063,0.01,2,pos,,,,
14917,96168,1/11/2021 18:08,1210,pr_1635790120988700210,0.03,0,pr,,,,
14918,8033,1/12/2021 18:42,261,pos_1638384122858914261,0.01,2,pos,,,,
14919,73584,4/12/2022 0:18,337,pos_1670113104378990337,0.01,2,pos,,,,
14920,83242,1/2/2021 12:09,556,pr_1612181389287824556,0.03,0,pr,,,,
14921,120387,16/12/2022 08:42:10,106,pr_1671180130222354106,0.03,0,pr,,,,
14922,64140,28/10/2022 22:40:45,114,pos_1666996845033909114,0.01,2,pos,,,,
14923,36831,10/9/2022 12:03,133,pos_1662811424210664133,0.01,2,pos,,,,
14924,96712,11/11/2021 10:52,602,pr_1636627961856243602,0.03,0,pr,,,,
14925,69252,19/11/2022 19:30:23,157,pos_1668886222870414157,0.01,2,pos,,,,
14926,88737,5/6/2021 9:39,2808,pr_1622885960860833808,0.03,0,pr,,,,
14927,2448,14/06/2021 10:42:12,176,pos_1623667332258968176,0.01,2,pos,,,,
14928,103261,13/03/2022 09:54:33,1904,pr_1647165272640396904,0.03,0,pr,,,,
14929,38679,19/09/2022 12:45:25,77,pos_1663591525213990077,0.01,2,pos,,,,
14930,9638,1/1/2022 14:22,160,pos_1641046970922222160,0.01,2,pos,,,,
14931,32363,15/08/2022 20:50:05,134,pos_1660596604578893134,0.01,2,pos,,,,
14932,121511,26/01/2021 11:43:41,757,pp_1611661421105397757,0.025,2,pp,,,,
14933,1422,21/04/2021 05:36:52,17,pos_1618983411761339017,0.01,2,pos,,,,
14934,129382,8/3/2022 14:57,625,pp_1646751446712907625,0.025,2,pp,,,,
14935,62982,22/10/2022 08:11:27,67,pos_1666426287215034067,0.01,2,pos,,,,
14936,97007,17/11/2021 13:21:59,485,pr_1637155318590346485,0.03,0,pr,,,,
14937,67201,10/11/2022 9:24,23,pos_1668072266142811023,0.01,2,pos,,,,
14938,31688,11/8/2022 9:39,103,pos_1660210771659291103,0.01,2,pos,,,,
14939,109497,18/06/2022 00:26:09,259,pr_1655511968506586259,0.03,0,pr,,,,
14940,70842,25/11/2022 18:54:01,147,pos_1669402440759762147,0.01,2,pos,,,,
14941,77995,19/12/2022 10:43:49,286,pos_1671446629176870286,0.01,2,pos,,,,
14942,72586,1/12/2022 4:34,223,pos_1669869260522820223,0.01,2,pos,,,,
14943,91916,9/8/2021 5:28,446,pr_1628486915108981446,0.03,0,pr,,,,
14944,43425,13/10/2022 11:20:08,196,pos_1665660008145095196,0.01,2,pos,,,,
14945,84921,12/3/2021 12:09,1111,pr_1615550986808434111,0.03,0,pr,,,,
14946,141789,26/12/2022 12:15:42,648,pp_1672056941935378648,0.025,2,pp,,,,
14947,33016,19/08/2022 01:32:38,26,pos_1660872758102690026,0.01,2,pos,,,,
14948,10213,10/1/2022 9:42,261,pos_1641807746894032261,0.01,2,pos,,,,
14949,119386,30/11/2022 07:23:27,2026,pr_1669793007005759026,0.03,0,pr,,,,
14950,12269,13/02/2022 11:07:55,20,pos_1644750475216748020,0.01,2,pos,,,,
14951,9415,28/12/2021 12:55:39,80,pos_1640696139212791080,0.01,2,pos,,,,
14952,43982,15/10/2022 10:59:48,282,pos_1665831588436485282,0.01,2,pos,,,,
14953,133184,7/6/2022 13:49,90,pp_1654609796538876090,0.025,2,pp,,,,
14954,23945,18/06/2022 17:51:26,44,pos_1655574685916423044,0.01,2,pos,,,,
14955,109372,16/06/2022 13:03:08,603,pr_1655384588408656603,0.03,0,pr,,,,
14956,82074,4/1/2021 16:14,1478,pr_1609776853099206478,0.03,0,pr,,,,
